SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-13-2019,Single Family Residential,9934 Edgecliff Cir,Dallas,TX,75238,424900,5,3.0,Lake Ridge Estates,2344,11238,1962,55,181,,Sold,,,http://www.redfin.com/TX/Dallas/9934-Edgecliff-Cir-75238/home/31032233,NTREIS,13970452,N,Y,32.8771906,-96.7141769
PAST SALE,February-21-2019,Townhouse,8411 Old Moss Rd,Dallas,TX,75231,385000,3,2.0,Foxfire,2010,5576,1978,47,192,180,Sold,,,http://www.redfin.com/TX/Dallas/8411-Old-Moss-Rd-75231/home/31064251,NTREIS,13983430,N,Y,32.893915,-96.732199
PAST SALE,February-26-2019,Single Family Residential,9622 Lanward Dr,Dallas,TX,75238,399000,3,2.0,Lake Highlands Estates,1736,7623,1959,42,230,,Sold,,,http://www.redfin.com/TX/Dallas/9622-Lanward-Dr-75238/home/31030786,NTREIS,13996932,N,Y,32.8776101,-96.7022662
PAST SALE,February-28-2019,Single Family Residential,9141 Rolling Rock Ln,Dallas,TX,75238,345000,3,2.0,Kingsley Meadows 02,1950,8015,1974,40,177,,Sold,,,http://www.redfin.com/TX/Dallas/9141-Rolling-Rock-Ln-75238/home/31022237,NTREIS,13995863,N,Y,32.872607,-96.6941599
PAST SALE,March-19-2019,Single Family Residential,9943 Greenfield Dr,Dallas,TX,75238,400000,3,2.5,Lake Ridge Estates,2250,9104,1968,21,178,,Sold,,,http://www.redfin.com/TX/Dallas/9943-Greenfield-Dr-75238/home/31032388,NTREIS,14021157,N,Y,32.8786385,-96.713341
PAST SALE,April-1-2019,Single Family Residential,9516 Meadowknoll Dr,Dallas,TX,75243,369900,4,2.0,Forest Meadows,2044,10106,1969,8,181,,Sold,,,http://www.redfin.com/TX/Dallas/9516-Meadowknoll-Dr-75243/home/31070433,NTREIS,14019026,N,Y,32.9061316,-96.7356425
PAST SALE,January-31-2019,Single Family Residential,6001 Bent Creek Trl,Dallas,TX,75252,375000,3,2.0,Bent Trail #3,2410,6970,1984,68,156,31,Sold,,,http://www.redfin.com/TX/Dallas/6001-Bent-Creek-Trl-75252/home/32019824,NTREIS,13989793,N,Y,33.0097777,-96.8035767
PAST SALE,March-1-2019,Single Family Residential,304 Summit Ridge Dr,Rockwall,TX,75087,373000,4,3.0,Ridge Road Village,2508,12502,1972,39,149,,Sold,,,http://www.redfin.com/TX/Rockwall/304-Summit-Ridge-Dr-75087/home/33918557,NTREIS,14009064,N,Y,32.9199375,-96.4657874
PAST SALE,January-15-2019,Townhouse,5006 Cedar Springs Rd Unit F,Dallas,TX,75235,360000,2,2.0,Palm Plaza,1751,2178,1999,84,206,83,Sold,,,http://www.redfin.com/TX/Dallas/5006-Cedar-Springs-Rd-75235/unit-F/home/31127491,NTREIS,13972550,N,Y,32.8212403,-96.8226856
PAST SALE,January-31-2019,Condo/Co-op,3948 Buena Vista St #102,Dallas,TX,75204,350000,2,1.5,Cambrick Place Condo,1022,33484,1981,68,342,215,Sold,,,http://www.redfin.com/TX/Dallas/3948-Buena-Vista-St-75204/unit-102/home/31123828,NTREIS,14002780,N,Y,32.8122822,-96.7971828
PAST SALE,January-31-2019,Condo/Co-op,4406 Bowser Ave #7,Dallas,TX,75219,399000,3,3.5,Lomo Blanco Condo,1894,39945,2008,68,211,338,Sold,,,http://www.redfin.com/TX/Dallas/4406-Bowser-Ave-75219/unit-7/home/32396208,NTREIS,13979525,N,Y,32.818858,-96.8115643
PAST SALE,February-20-2019,Condo/Co-op,4516 Emerson Ave Unit D,University Park,TX,75205,379500,2,2.5,Emerson Condo 4516,1316,7841,1981,48,288,167,Sold,,,http://www.redfin.com/TX/Dallas/4516-Emerson-Ave-75205/unit-D/home/32062891,NTREIS,13859508,N,Y,32.8466544,-96.8129624
PAST SALE,February-22-2019,Condo/Co-op,4830 Cedar Springs Rd #4,Dallas,TX,75219,349999,2,2.5,Carreras Twnhms Condos,1974,84681,2005,46,177,280,Sold,,,http://www.redfin.com/TX/Dallas/4830-Cedar-Springs-Rd-75219/unit-4/home/30762007,NTREIS,13937926,N,Y,32.8201363,-96.821566
PAST SALE,March-11-2019,Single Family Residential,307 Russwood St,Rockwall,TX,75087,360000,3,3.5,Ridge Road Village,2940,12415,1985,29,122,,Sold,,,http://www.redfin.com/TX/Rockwall/307-Russwood-St-75087/home/33918436,NTREIS,13965855,N,Y,32.9177497,-96.4657041
PAST SALE,March-19-2019,Single Family Residential,1581 Coastal Dr,Rockwall,TX,75087,343800,4,3.5,Hillside Ph 5 The Shores,3512,7492,2006,21,98,52,Sold,,,http://www.redfin.com/TX/Rockwall/1581-Coastal-Dr-75087/home/33940108,NTREIS,14011235,N,Y,32.949148,-96.4870447
PAST SALE,April-1-2019,Single Family Residential,1610 N Hills Dr,Rockwall,TX,75087,385000,4,3.0,Northshore Ph 2b,2895,10542,1990,8,133,,Sold,,,http://www.redfin.com/TX/Rockwall/1610-N-Hills-Dr-75087/home/33929827,NTREIS,14024702,N,Y,32.9375575,-96.4789657
PAST SALE,January-11-2019,Single Family Residential,9734 Cloister Dr,Dallas,TX,75228,375000,3,2.0,Alger Park,1587,11935,1954,88,236,,Sold,,,http://www.redfin.com/TX/Dallas/9734-Cloister-Dr-75228/home/30861633,NTREIS,13930014,N,Y,32.8277728,-96.6894386
PAST SALE,January-31-2019,Single Family Residential,9714 Galway Dr,Dallas,TX,75218,399000,2,2.5,Lake Park Estates,3047,14462,1947,68,131,,Sold,,,http://www.redfin.com/TX/Dallas/9714-Galway-Dr-75218/home/30864188,NTREIS,13998731,N,Y,32.8362202,-96.6996337
PAST SALE,February-6-2019,Single Family Residential,2360 Peavy Pl,Dallas,TX,75228,379900,3,2.5,Ferguson Heights No 3 Revised,1637,8146,1957,62,232,,Sold,,,http://www.redfin.com/TX/Dallas/2360-Peavy-Pl-75228/home/31014609,NTREIS,13985166,N,Y,32.823777,-96.6837569
PAST SALE,February-15-2019,Single Family Residential,2104 Forest Oaks Dr,Dallas,TX,75228,349900,3,2.0,Forest Oaks 01,1512,11631,1955,53,231,,Sold,,,http://www.redfin.com/TX/Dallas/2104-Forest-Oaks-Dr-75228/home/30966406,NTREIS,13982780,N,Y,32.8111481,-96.7066123
