SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,4748 Old Bent Tree Ln #2403,Dallas,TX,75287,115000,1,1.5,Parkway Lane Ph I,827,697,1985,1,139,208,Active,,,http://www.redfin.com/TX/Dallas/4748-Old-Bent-Tree-Ln-75287/unit-2403/home/32004990,NTREIS,14048472,N,Y,33.0004969,-96.8273777
MLS Listing,,Condo/Co-op,5829 Copperwood Ln #2130,Dallas,TX,75248,115000,1,1,Prestonwood Country Club Condos,608,481382,1968,219,189,250,Active,,,http://www.redfin.com/TX/Dallas/5829-Copperwood-Ln-75248/unit-2130/home/146852623,NTREIS,13910872,N,Y,32.9659649,-96.8071762
MLS Listing,,Single Family Residential,5911 E Grand Ave,Dallas,TX,75223,115000,4,2,Mount Auburn,1344,5489,1920,1,86,,Active,,,http://www.redfin.com/TX/Dallas/5911-E-Grand-Ave-75223/home/30800549,NTREIS,14054713,N,Y,32.796428,-96.7450099
MLS Listing,,Single Family Residential,6604 La Grange Dr,Dallas,TX,75241,115900,3,1,Highland Hills 08,990,7667,1965,5,117,,Active,,,http://www.redfin.com/TX/Dallas/6604-La-Grange-Dr-75241/home/31090016,NTREIS,14045611,N,Y,32.6627617,-96.7560592
MLS Listing,,Condo/Co-op,12822 Midway Rd Unit 2095B,Dallas,TX,75244,116000,2,1,Las Colonitas Condo,795,348480,1970,46,146,261,Active,,,http://www.redfin.com/TX/Dallas/12822-Midway-Rd-75244/unit-2095B/home/160456572,NTREIS,14016839,N,Y,32.9234282,-96.8379643
MLS Listing,,Condo/Co-op,5913 Lake Hubbard Pkwy #123,Garland,TX,75043,117000,2,2,Faulkner,970,142049,1981,41,121,140,Active,,,http://www.redfin.com/TX/Garland/5913-Lake-Hubbard-Pkwy-75043/unit-123/home/31385848,NTREIS,14025423,N,Y,32.8583671,-96.5436625
MLS Listing,,Condo/Co-op,11655 Audelia Rd #1103,Dallas,TX,75243,119000,2,2.5,Northeast Dallas,1075,182952,1982,22,111,362,Active,,,http://www.redfin.com/TX/Dallas/11655-Audelia-Rd-75243/unit-1103/home/31179080,NTREIS,14038973,N,Y,32.9076361,-96.718619
MLS Listing,,Single Family Residential,3976 Granite Hill Dr,Dallas,TX,75241,119900,3,1,College Park 03 & Rev 02 Inst,1011,6882,1970,1,119,,Active,,,http://www.redfin.com/TX/Dallas/3976-Granite-Hill-Dr-75241/home/31089398,NTREIS,14053774,N,Y,32.6655563,-96.7484165
MLS Listing,,Single Family Residential,6814 Atha Dr,Dallas,TX,75217,119900,3,1.5,Pleasantwood,1145,7928,1959,29,105,,Active,,,http://www.redfin.com/TX/Dallas/6814-Atha-Dr-75217/home/30919696,NTREIS,14030558,N,Y,32.7150502,-96.7043557
MLS Listing,,Townhouse,7155 Fair Oaks Ave #29,Dallas,TX,75231,119900,3,3,Old Vickery Square Twnhms Condos,1303,130070,1974,82,92,296,Active,,,http://www.redfin.com/TX/Dallas/7155-Fair-Oaks-Ave-75231/unit-29/home/148034140,NTREIS,13994589,N,Y,32.8735323,-96.7574638
MLS Listing,,Single Family Residential,1203 S Marsalis Ave,Dallas,TX,75216,120000,2,1,Marsalis Manor,880,11238,1948,14,136,,Active,,,http://www.redfin.com/TX/Dallas/1203-S-Marsalis-Ave-75216/home/30835087,NTREIS,14044421,N,Y,32.7348349,-96.814466
MLS Listing,,Single Family Residential,1620 Taylorcrest Dr,Dallas,TX,75253,120000,3,2,Highland Vista Estates,1005,6011,1986,154,119,,Active,,,http://www.redfin.com/TX/Dallas/1620-Taylorcrest-Dr-75253/home/31159540,NTREIS,13962560,N,Y,32.6815738,-96.6000509
MLS Listing,,Single Family Residential,3719 Barnabus Dr,Dallas,TX,75241,120000,3,1,Highland Hills,864,7536,1958,16,139,,Active,,,http://www.redfin.com/TX/Dallas/3719-Barnabus-Dr-75241/home/30944696,NTREIS,14043276,N,Y,32.6762684,-96.7607958
