SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),1139 Kings Hwy,Dallas,TX,75208,319900,0,,Oak Cliff Annex,2208,7318,1916,25,145,,Active,,,http://www.redfin.com/TX/Dallas/1139-Kings-Hwy-75208/home/30830874,NTREIS,14035205,N,Y,32.7512489,-96.8405273
MLS Listing,,Vacant Land,4726 Belmont Ave,Dallas,TX,75204,320000,0,,Rick & Hurts North Fitzhugh Ave,,5401,1930,25,,,Active,,,http://www.redfin.com/TX/Dallas/4726-Belmont-Ave-75204/home/30809182,NTREIS,14036068,N,Y,32.8110823,-96.784191
MLS Listing,,Single Family Residential,3215 S Franklin St,Dallas,TX,75233,329900,3,2.0,Kiestwood Estates,1876,11413,1955,25,176,,Active,,,http://www.redfin.com/TX/Dallas/3215-S-Franklin-St-75233/home/30900652,NTREIS,14035915,N,Y,32.7043782,-96.8602918
MLS Listing,,Single Family Residential,2305 Stone Glen Ln,Carrollton,TX,75007,300000,3,2.0,Highlands Of Carrollton Sec 1,2003,8364,1983,26,150,,Active,March-30-2019 08:00 AM,March-30-2019 08:00 PM,http://www.redfin.com/TX/Carrollton/2305-Stone-Glen-Ln-75007/home/33073002,NTREIS,14034317,N,Y,33.0125066,-96.8652768
MLS Listing,,Condo/Co-op,1200 Main St #409,Dallas,TX,75202,349000,2,2.0,Metropolitan 1200 Main Street,1448,44997,1974,26,241,395,Active,March-31-2019 02:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/1200-Main-St-75202/unit-409/home/30776166,NTREIS,14035249,N,Y,32.7800759,-96.8011658
MLS Listing,,Single Family Residential,5514 Challenger Ct,Rockwall,TX,75032,309900,3,2.5,Chandlers Landing #17,2122,6490,1999,26,146,127,Active,,,http://www.redfin.com/TX/Rockwall/5514-Challenger-Ct-75032/home/33901414,NTREIS,14026846,N,Y,32.8836605,-96.4808812
MLS Listing,,Single Family Residential,2616 Pine St,Dallas,TX,75215,300000,3,2.5,Exline Ellis,2741,6186,2019,28,109,,Active,,,http://www.redfin.com/TX/Dallas/2616-Pine-St-75215/home/30803464,NTREIS,14034398,N,Y,32.757689,-96.758625
MLS Listing,,Single Family Residential,8531 Eustis Ave,Dallas,TX,75218,349000,3,1.0,Forest Hills,1631,10019,1952,29,214,,Active,,,http://www.redfin.com/TX/Dallas/8531-Eustis-Ave-75218/home/30860741,NTREIS,14034114,N,Y,32.8148022,-96.7071974
MLS Listing,,Single Family Residential,3001 Faulkner Dr,Rowlett,TX,75088,329900,3,3.0,Toler Bay,3821,9801,1984,29,86,6,Active,,,http://www.redfin.com/TX/Rowlett/3001-Faulkner-Dr-75088/home/32025401,NTREIS,14033474,N,Y,32.8792829,-96.57446
MLS Listing,,Single Family Residential,3519 S Versailles Ave,Dallas,TX,75209,349900,2,1.0,Lafoy Place,1110,7275,1946,29,315,,Active,,,http://www.redfin.com/TX/Dallas/3519-S-Versailles-Ave-75209/home/30815779,NTREIS,14032448,N,Y,32.8282654,-96.8231566
MLS Listing,,Single Family Residential,9190 Orbiter Cir,Dallas,TX,75243,350000,3,2.5,Northwood Park Sec 02,2237,9540,1971,29,156,,Active,,,http://www.redfin.com/TX/Dallas/9190-Orbiter-Cir-75243/home/31027450,NTREIS,14032850,N,Y,32.9006442,-96.7613813
MLS Listing,,Condo/Co-op,3701 Turtle Creek Blvd Unit 12BF,Dallas,TX,75219,329000,2,2.0,Turtle Creek North Condo,1355,,1962,29,243,898,Active,,,http://www.redfin.com/TX/Dallas/3701-Turtle-Creek-Blvd-75219/unit-12BF/home/30795170,NTREIS,14026361,N,Y,32.8130104,-96.8018189
MLS Listing,,Single Family Residential,8505 Lockhaven Dr,Dallas,TX,75238,314900,3,2.0,Lake Highlands Estates 9,1426,12545,1954,30,221,,Active,,,http://www.redfin.com/TX/Dallas/8505-Lockhaven-Dr-75238/home/31005820,NTREIS,14020308,N,Y,32.8646748,-96.7079914
MLS Listing,,Condo/Co-op,6141 Bandera Ave Unit D,Dallas,TX,75225,319999,2,2.0,Park Sovereign Condominiums,1506,,1957,30,212,596,Active,,,http://www.redfin.com/TX/Dallas/6141-Bandera-Ave-75225/unit-D/home/160566305,NTREIS,14033186,N,Y,32.86756,-96.8016825
