SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,SOURCE
New Construction Plan,Single Family Residential,Aberdeen,Dallas,75252,509990,4,3.5,University Place,2731,,,,187,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,10265 Sherbrook Ln,Dallas,75229,510000,4,2.5,Walnut Hill Manor,2502,16379,1956,3,204,,Active,NTREIS
MLS Listing,Townhouse,4123 Travis St,Dallas,75204,510000,2,2.5,Parkwood Twnhms,2030,1699,1997,23,251,375,Active,NTREIS
MLS Listing,Single Family Residential,454 Barnes Bridge Rd,Sunnyvale,75182,510000,3,3,Polly Road Estates,2605,87120,1986,73,196,,Active,NTREIS
MLS Listing,Single Family Residential,5927 Preston Gate Ct,Dallas,75230,510000,3,2.5,Preston Gate,2233,3049,2003,134,228,200,Active,NTREIS
New Construction Home,Single Family Residential,8034 Copper Way,Dallas,75252,510000,4,3.5,University Place,3335,,2019,20,153,,Active,NewHomeSource.com
New Construction Home,Single Family Residential,8259 Agarito Way,Dallas,75252,510186,3,2.5,University Place,2837,,2019,1,180,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,1053 Tea Olive Ln,Dallas,75212,510678,3,3.5,Trinity Green,2322,1960,2019,122,220,108,Active,NTREIS
New Construction Plan,Single Family Residential,Sabine,Dallas,75231,511990,3,3,Merion at Midtown Park,2361,,,,217,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,7824 Verona Pl,Dallas,75231,512000,3,3.5,Merion-Midtown Pk Ph 1,2388,2091,2017,36,214,50,Active,NTREIS
MLS Listing,Condo/Co-op,5747 Prospect Ave Unit H,Dallas,75206,512900,2,2.5,Matilda Condo,2265,13852,2006,86,226,240,Active,NTREIS
New Construction Plan,Single Family Residential,Carmel,Forney,75126,512990,4,3,Travis Ranch Marina,2855,,,,180,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,Nueces,Dallas,75231,512990,3,3.5,Merion at Midtown Park,2355,,,,218,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,5818 Vickery Blvd,Dallas,75206,514900,3,3,Delmar Heights Add,1694,7013,1930,40,304,,Active,NTREIS
New Construction Home,Single Family Residential,"8203 Laflin Lane, Homesite 95",Dallas,75231,514900,3,3.5,Merion at Midtown Park,1976,,2018,393,261,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,1181 Tea Olive Ln,Dallas,75212,515000,3,3.5,Trinity Green,2483,,2019,282,207,108,Active,NTREIS
MLS Listing,Single Family Residential,12318 Brookmeadow Ln,Dallas,75218,515000,4,3.5,Lochwood Meadows,2332,7667,1964,55,221,,Active,NTREIS
MLS Listing,Single Family Residential,1608 S Polk St,Dallas,75224,515000,9,4,Cedar Heights Acreage,4417,7057,1940,16,117,,Active,NTREIS
MLS Listing,Condo/Co-op,2300 Leonard St #507,Dallas,75201,515000,1,1.5,Metropolitan Club Condo,1340,22651,2004,72,384,495,Active,NTREIS
MLS Listing,Condo/Co-op,3812 Roseland Ave Unit A100,Dallas,75204,515000,3,3.5,MH Residential Properties 1,2350,21127,2016,66,219,350,Active,NTREIS
MLS Listing,Single Family Residential,5102 Goodwin Ave,Dallas,75206,515000,3,2,Vickery Place,2150,8015,1940,2,240,,Active,NTREIS
MLS Listing,Condo/Co-op,5200 Keller Springs Rd #1522,Dallas,75248,515000,2,2,Bonaventure Condo,2006,331012,1981,26,257,1000,Active,NTREIS
MLS Listing,Single Family Residential,6023 Highplace Cir,Dallas,75254,515000,3,3,Regency Place,3059,5837,1980,8,168,55,Active,NTREIS
MLS Listing,Single Family Residential,611 N Glasgow Dr,Dallas,75214,515000,3,2.5,Junius Heights,2079,4051,2015,58,248,,Active,NTREIS
MLS Listing,Single Family Residential,6136 Brandeis Ln,Dallas,75214,515000,3,2.5,Caruth Mdws 02 Instl Add,2375,10019,1962,15,217,,Active,NTREIS
MLS Listing,Single Family Residential,9922 Angora St,Dallas,75218,515000,3,2.5,Casa Linda Estates,2042,18339,1948,23,252,,Active,NTREIS
MLS Listing,Townhouse,5171 Garrett Field Ct,Dallas,75206,517500,3,4.5,Villas of Garrett Ave,2069,1742,2015,4,250,150,Active,NTREIS
MLS Listing,Single Family Residential,5114 Elsby Ave,Dallas,75209,517999,3,1,Briarwood,1389,7362,1945,128,373,,Active,NTREIS
MLS Listing,Single Family Residential,5382 Bowser,Dallas,75209,519000,3,3.5,Oak Park,2118,1742,2017,57,245,100,Active,NTREIS
MLS Listing,Single Family Residential,5851 Preston Fairways Dr,Dallas,75252,519000,3,2.5,Preston Trails Fairways Ph I,3075,6534,1991,3,169,67,Active,NTREIS
MLS Listing,Single Family Residential,9408 Green Ter,Dallas,75220,519000,3,2,Greenhill Park,2530,10019,2003,37,205,,Active,NTREIS
MLS Listing,Single Family Residential,3196 Darvany Dr,Dallas,75220,519900,4,3,Bradford Estates,3209,13460,1966,29,162,,Active,NTREIS
MLS Listing,Townhouse,3210 Carlisle St #36,Dallas,75204,519900,2,2.5,Vine Condo,2057,,2006,143,253,278,Active,NTREIS
MLS Listing,Condo/Co-op,7043 Inwood Rd,Dallas,75209,519900,3,3,Greenway Villas Rev,2150,4966,1983,64,242,238,Active,NTREIS
New Construction Plan,Single Family Residential,Summerfield,Dallas,75252,519990,4,3,University Place,2858,,,,182,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,Trinity,Dallas,75231,519990,3,3.5,Merion at Midtown Park,2422,,,,215,,Active,NewHomeSource.com
MLS Listing,Condo/Co-op,2220 Canton St #308,Dallas,75201,520000,2,2,Canton Loft 2220,2296,41774,1925,25,226,975,Active,NTREIS
MLS Listing,Condo/Co-op,2300 Leonard St #403,Dallas,75201,520000,1,1.5,Metropolitan Club,1312,,2004,82,396,484,Active,NTREIS
MLS Listing,Single Family Residential,4322 Capitol Ave,Dallas,75204,520000,2,1,Golf Park,1317,6665,1925,29,395,,Active,NTREIS
MLS Listing,Single Family Residential,4326 Capitol Ave,Dallas,75204,520000,2,1,Golf Park,1170,6665,1943,29,444,,Active,NTREIS
MLS Listing,Single Family Residential,716 7TH St,Dallas,75208,520000,3,2,HILLSIDE,1047,,1986,344,497,,Active,NTREIS
New Construction Home,Single Family Residential,8049 Mary Curran Ct,Dallas,75252,520000,4,3,University Place,2291,,2019,7,227,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,9619 Brentgate Dr,Dallas,75238,520000,4,3.5,White Rock North 10 Instl,2873,9235,1964,180,181,8,Active,NTREIS
New Construction Home,Single Family Residential,626 Promontory Ln,Dallas,75208,521717,3,2.5,The Reserve at Kessler Heights - Garden Series,2682,,2019,6,195,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,7301 Hundley Blvd,Dallas,75231,522000,3,2,Alexanders Village,2473,8973,1981,19,211,,Active,NTREIS
New Construction Home,Single Family Residential,17136 Lacebark Ln,Dallas,75252,523000,4,3.5,University Place,3072,,2019,20,170,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,1076 Tea Olive Ln,Dallas,75212,523898,3,2.5,Trinity Green,1822,2134,2019,45,288,108,Active,NTREIS
MLS Listing,Single Family Residential,12118 Lochwood Blvd,Dallas,75218,524900,4,2.5,Lochwood Meadows,2317,9191,1970,285,227,,Active,NTREIS
MLS Listing,Single Family Residential,402 Point Royal Dr,Rowlett,75087,524900,5,4,Point Royal,3627,13504,1965,21,145,,Active,NTREIS
MLS Listing,Single Family Residential,4034 Villa Grove Dr,Dallas,75287,524900,4,4,Bent Tree West Ph 2,3006,10890,1983,57,175,,Active,NTREIS
MLS Listing,Single Family Residential,6711 Duffield Ct,Dallas,75248,524900,4,2.5,Preston Green North Add Ph 02,2632,8973,1976,219,199,,Active,NTREIS
MLS Listing,Single Family Residential,6831 Town Bluff Dr,Dallas,75248,524900,4,3.5,Prestonwood,2652,12327,1969,29,198,,Active,NTREIS
MLS Listing,Single Family Residential,9714 Kilarney Dr,Dallas,75218,524900,3,3,Lake Park Estates,2388,15072,1951,277,220,,Active,NTREIS
MLS Listing,Single Family Residential,9715 Airline Rd,Dallas,75230,524900,3,2.5,Crestline Meadow Estates,2541,3964,2009,29,207,,Active,NTREIS
New Construction Plan,Single Family Residential,Meredith,Dallas,75231,524900,3,3.5,Merion at Midtown Park,2389,,,,220,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,Turnberry,Dallas,75252,524990,4,3.5,University Place,3239,,,,162,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,1408 Ridge Rd,Rockwall,75087,525000,3,2,Daniel Atkins Surv #1,2161,91476,1975,134,243,,Active,NTREIS
MLS Listing,Single Family Residential,1408 San Saba Dr,Dallas,75218,525000,3,2.5,Casa Linda Estates,2062,15115,1940,59,255,,Active,NTREIS
MLS Listing,Single Family Residential,1452 Verwood Cir,Farmers Branch,75234,525000,4,4,Verwood at Mercer Crossing,3248,5489,2019,86,162,79,Active,NTREIS
MLS Listing,Single Family Residential,18032 Benchmark Dr,Dallas,75252,525000,5,4,Jackson Highlands,3739,7579,1990,34,140,21,Active,NTREIS
MLS Listing,Townhouse,2226 Marilla St,Dallas,75201,525000,2,2.5,Farmers Market Townhome 02,2220,2352,2008,34,236,110,Active,NTREIS
MLS Listing,Single Family Residential,230 Classen Dr,Dallas,75218,525000,3,2,Lake Highlands Estates,2243,9365,1952,1,234,,Active,NTREIS
MLS Listing,Townhouse,3930 Bowser Ave #5,Dallas,75219,525000,2,2.5,Thirty9thirty Condos,1825,15987,2008,12,288,330,Active,NTREIS
MLS Listing,Condo/Co-op,4312 Cedar Springs Rd #102,Dallas,75219,525000,2,3,Perry Heights,2055,7971,2018,94,255,175,Active,NTREIS
MLS Listing,Single Family Residential,4332 Royal Ridge Dr,Dallas,75229,525000,4,3,Royal Ridge Add,2267,10629,1967,25,232,,Active,NTREIS
MLS Listing,Townhouse,4342 Cochran Chapel Cir,Dallas,75209,525000,2,2,Cochran Chapel Circle,1967,2526,1974,197,267,200,Active,NTREIS
MLS Listing,Single Family Residential,4342 Congress Ave,Dallas,75219,525000,2,1,Clifton Place,820,8102,1925,167,640,,Active,NTREIS
MLS Listing,Vacant Land,4748 Elsby Ave,Dallas,75209,525000,0,,Cass A B Jr,,11456,,47,,,Active,NTREIS
MLS Listing,Single Family Residential,505 Mariah Bay Dr,Heath,75032,525000,4,5,Mariah Bay,3659,17424,1986,29,143,10,Active,NTREIS
MLS Listing,Condo/Co-op,5565 Alta Ave #2,Dallas,75206,525000,2,3,ALTA SUMMIT TOWNHOMES HOMEOWNERS ASSOCIATION,2050,,2015,64,256,165,Active,NTREIS
MLS Listing,Townhouse,5711 Lindell Ave #104,Dallas,75206,525000,2,2.5,Alta Vista,2086,7405,2018,30,252,,Active,NTREIS
MLS Listing,Vacant Land,5931 Ross Ave,Dallas,75206,525000,0,,Robert Ray City Bl 1877,,6970,1930,26,,,Active,NTREIS
MLS Listing,Single Family Residential,6639 Camille Ave,Dallas,75252,525000,4,3,Preston Highlands #5,3062,7841,1996,22,171,,Active,NTREIS
MLS Listing,Single Family Residential,6918 Charade Dr,Dallas,75214,525000,3,2,Lakewood North Estates,1779,7492,1971,37,295,,Active,NTREIS
MLS Listing,Single Family Residential,7055 Winchester St,Dallas,75231,525000,3,3,Merriman Park 02,2573,10803,1971,31,204,,Active,NTREIS
MLS Listing,Single Family Residential,7837 Northaven Rd,Dallas,75230,525000,3,2,Hill Haven Heights 02,1736,17250,1958,75,302,,Active,NTREIS
MLS Listing,Single Family Residential,7902 Fair Oaks Ave,Dallas,75231,525000,3,2.5,Courts Walnut Hill Add,2658,4835,2005,36,198,,Active,NTREIS
MLS Listing,Single Family Residential,9659 Atherton Dr,Dallas,75243,525000,3,3,Town Creek Add,3680,9148,1973,30,143,3,Active,NTREIS
New Construction Plan,Single Family Residential,Muirfield,Dallas,75252,525990,4,3.5,University Place,3246,,,,162,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,Livingstone II,Dallas,75252,525999,4,3.5,University Place,2804,,,,188,,Active,NewHomeSource.com
MLS Listing,Condo/Co-op,5200 Keller Springs Rd #1111,Dallas,75248,527500,2,2,Bonaventure Condo,1913,331012,1981,72,276,954,Active,NTREIS
MLS Listing,Single Family Residential,8217 Horsetail Ct,Dallas,75252,527990,4,3.5,University Place,2722,5750,2019,43,194,54,Active,NTREIS
MLS Listing,Townhouse,424 N Marlborough Ave Unit B,Dallas,75208,528000,3,2.5,ROSEMONT CREST ADDITION,2200,3441,2018,46,240,,Active,NTREIS
MLS Listing,Single Family Residential,8257 Nunley,Dallas,75231,528303,3,2.5,Merion at Midtown Park,1859,4356,2019,25,284,121,Active,NTREIS
New Construction Plan,Single Family Residential,Buckner,Forney,75126,528990,5,4.5,Travis Ranch Marina,3229,,,,164,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,12631 Coventry Ct,Farmers Branch,75230,529000,4,3.5,Mercer Crossing,3228,5663,2018,151,164,79,Active,NTREIS
MLS Listing,Townhouse,1427 Hubert,Dallas,75206,529000,2,2.5,Hubert Townhomes,2200,,2018,11,240,50,Active,NTREIS
MLS Listing,Townhouse,1516 Pecos St,Dallas,75204,529000,3,2.5,Bryan Heights Ph 03,2804,2134,2001,1,189,,Active,NTREIS
MLS Listing,Single Family Residential,2641 La Altura Ln,Dallas,75212,529000,3,3.5,Soho Square,2312,1742,2019,190,229,167,Active,NTREIS
MLS Listing,Condo/Co-op,3180 Carmel #205,Dallas,75204,529000,2,2.5,Building Assn Ground,2403,,2018,137,220,300,Active,NTREIS
MLS Listing,Single Family Residential,5631 Mcshann Rd,Dallas,75230,529000,4,3,Mcshann Estates,2736,18600,1970,86,193,,Active,NTREIS
MLS Listing,Single Family Residential,7035 Halprin St,Dallas,75252,529000,4,3.5,Highlands Of Mckamy V,3465,12632,1984,122,153,20,Active,NTREIS
MLS Listing,Single Family Residential,8629 Thorbrush Pl,Dallas,75238,529000,3,2.5,Villas of Lake Highlands 2,2841,3093,2016,22,186,121,Active,NTREIS
MLS Listing,Single Family Residential,8809 Flint Falls Dr,Dallas,75243,529000,4,4.5,Town Creek,3207,9148,1976,80,165,,Active,NTREIS
MLS Listing,Single Family Residential,18011 Lake Ray Hubbard Dr,Forney,75126,529427,4,4.5,Travis Ranch Marina,3263,5184,2019,17,162,63,Active,NTREIS
MLS Listing,Single Family Residential,1121 Manderly Ct,Dallas,75204,529900,3,3,SWISS AVENUE LIMITED,2285,1742,2018,29,232,150,Active,NTREIS
MLS Listing,Single Family Residential,3318 Augusta Blvd,Rockwall,75087,529900,3,2.5,Lakeside Village #2,2585,2265,2016,28,205,129,Active,NTREIS
MLS Listing,Single Family Residential,4224 Royal Ridge Dr,Dallas,75229,529900,4,2.5,Royal Ridge Add,2512,16901,1973,255,211,,Active,NTREIS
MLS Listing,Single Family Residential,6238 Shadycliff Dr,Dallas,75240,529900,5,2.5,Preston Downs 02,3059,17293,1963,72,173,,Active,NTREIS
New Construction Home,Single Family Residential,8272 Milroy Lane – Available Now!,Dallas,75231,529900,3,3,Merion at Midtown Park,2361,,2017,583,224,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,Design 2032,Dallas,75231,529990,2,2.5,Merion at Midtown Park Executive Series,2040,,,,260,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,13417 Forestway Dr,Dallas,75240,530000,4,3,Preston Downs 03,3859,18644,1968,57,137,,Active,NTREIS
MLS Listing,Townhouse,3238 N Haskell Ave,Dallas,75204,530000,2,2.5,Cityhomes-Travis Terrace,2516,1655,2000,64,211,282,Active,NTREIS
MLS Listing,Single Family Residential,5331 Emerson Ave,Dallas,75209,530000,2,1,Greenway Crest,1456,8364,1949,109,364,,Active,NTREIS
MLS Listing,Condo/Co-op,6029 Hillcrest Ave Unit B2,University Park,75205,530000,3,2,New Highland Condo,1940,18557,1980,12,273,320,Active,NTREIS
MLS Listing,Townhouse,906 Marilla Ct,Dallas,75201,530000,3,3.5,Farmers Market Townhome 02,2488,1960,2007,67,213,110,Active,NTREIS
MLS Listing,Single Family Residential,9256 Whitehurst Dr,Dallas,75243,530000,3,2.5,Forest Meadows,2940,10367,1972,1,180,,Active,NTREIS
MLS Listing,Single Family Residential,9516 Alta Mira Dr,Dallas,75218,530000,4,3,Casa Linda Estates,2792,39552,1952,24,190,,Active,NTREIS
MLS Listing,Single Family Residential,7865 Minglewood Ln,Dallas,75231,530500,3,3.5,Merion at Midtown Park,2410,2309,2019,24,220,126,Active,NTREIS
MLS Listing,Single Family Residential,605 Promontory Ln,Dallas,75208,531190,3,2.5,Reserve at Kessler Heights,2042,2831,2019,135,260,125,Active,NTREIS
MLS Listing,Single Family Residential,2715 Merlot Cir,Rowlett,75088,532748,4,3.5,The Vineyards,3783,11326,2019,38,141,48,Active,NTREIS
New Construction Plan,Single Family Residential,Doral,Dallas,75252,532990,4,3.5,University Place,3241,,,,164,,Active,NewHomeSource.com
MLS Listing,Condo/Co-op,2300 Leonard St #405,Dallas,75201,533000,1,1.5,Metropolitan Club,1340,22651,2004,156,398,450,Active,NTREIS
New Construction Plan,Single Family Residential,Galveston,Dallas,75252,533990,4,3.5,University Place,3050,,,,175,,Active,NewHomeSource.com
MLS Listing,Townhouse,3935 N Hall St,Dallas,75219,534000,3,3.5,Hall-Throckmorton,2735,1437,2001,121,195,,Active,NTREIS
MLS Listing,Single Family Residential,5253 Richard Ave,Dallas,75206,534900,3,2,Vickery Park Add,1985,5009,1923,133,269,,Active,NTREIS
MLS Listing,Single Family Residential,7519 Maribeth Dr,Dallas,75252,534900,5,4,Villages At Frankford Ph III,3876,8276,1998,26,138,50,Active,NTREIS
MLS Listing,Single Family Residential,17306 Yellow Bells Dr,Dallas,75252,534990,4,3.5,University Place,3094,5750,2019,85,173,54,Active,NTREIS
New Construction Plan,Single Family Residential,Design 2052,Dallas,75231,534990,2,2.5,Merion at Midtown Park Executive Series,2049,,,,261,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,Edensbury,Dallas,75208,534990,4,3,The Reserve at Kessler Heights - Executive Series,2951,,,,181,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,Potter,Forney,75126,534990,4,4.5,Travis Ranch Marina,3263,,,,164,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,10259 Gooding Dr,Dallas,75229,535000,3,2.5,Midway Hills,2133,14854,1953,16,251,,Active,NTREIS
MLS Listing,Single Family Residential,10746 Royal Springs Dr,Dallas,75229,535000,3,2.5,Royal Spgs Estates,2332,16814,1960,45,229,14,Active,NTREIS
MLS Listing,Single Family Residential,1918 Old Orchard Dr,Dallas,75208,535000,2,2.5,Stevens Park Estates,2204,8494,1935,32,243,,Active,NTREIS
MLS Listing,Condo/Co-op,3321 Rosedale Ave #2,University Park,75205,535000,3,3.5,3321 Rosedale,1800,7405,2004,12,297,382,Active,NTREIS
MLS Listing,Condo/Co-op,3421 Normandy #9,University Park,75205,535000,3,3.5,,1704,4356,2006,3,314,,Active,NTREIS
MLS Listing,Single Family Residential,7138 Teakwood Dr,Dallas,75240,535000,4,4,Peyton-Alpha Estates,2977,12807,1976,32,180,,Active,NTREIS
MLS Listing,Condo/Co-op,716 W 9th,Dallas,75208,535000,3,3,DALLAS LAND AND LOAN 3,2225,9017,2019,256,240,190,Active,NTREIS
MLS Listing,Single Family Residential,7728 Bantry Ln,Dallas,75248,535000,4,3,Highlands North Sec 03,3100,10411,1978,162,173,6,Active,NTREIS
New Construction Plan,Single Family Residential,Somerville II,Dallas,75252,535999,4,3.5,University Place,3004,,,,178,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,Duke,Forney,75126,536990,4,4.5,Travis Ranch Marina,3295,,,,163,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,Mulberry,Forney,75126,537990,4,4.5,Travis Ranch Marina,3231,,,,167,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,Trinity Plan,Dallas,75231,537990,3,3,Merion at Midtown Park,2422,,,,222,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,8275 Nunley,Dallas,75231,538683,3,2.5,Merion at Midtown Park,1883,4356,2019,25,286,121,Active,NTREIS
New Construction Plan,Single Family Residential,Nueces Plan,Dallas,75231,538990,3,3,Merion at Midtown Park,2355,,,,229,,Active,NewHomeSource.com
New Construction Plan,Single Family Residential,San Marcos Plan,Dallas,75231,538990,3,3,Merion at Midtown Park,2410,,,,224,,Active,NewHomeSource.com
MLS Listing,Single Family Residential,1868 Stevens Bluff Ln,Dallas,75208,539000,3,3.5,High Grove at West Kessler Heights 1,2260,2439,2016,23,238,108,Active,NTREIS
MLS Listing,Single Family Residential,6547 Brook Lake Dr,Dallas,75248,539000,3,3,Prestonwood,3397,6360,1983,16,159,,Active,NTREIS
MLS Listing,Single Family Residential,7003 Irongate Ln,Dallas,75214,539000,4,2.5,North Rdg Estates 06,2355,13286,1958,60,229,,Active,NTREIS
MLS Listing,Single Family Residential,18005 Lake Ray Hubbard Dr,Forney,75126,539691,5,4.5,Travis Ranch Marina,3229,6534,2019,17,167,63,Active,NTREIS
MLS Listing,Condo/Co-op,3418 McFarlin Blvd Unit C,University Park,75205,539900,2,2.5,McFarlin Parkway Condos,1720,,2003,42,314,167,Active,NTREIS
MLS Listing,Townhouse,4236 Holland Ave,Dallas,75219,539900,3,3.5,Holland Ave Sec 03,2420,1786,2006,23,223,83,Active,NTREIS
MLS Listing,Single Family Residential,8227 Milroy Ln,Dallas,75231,539900,3,3.5,Merion at Midtown Park,2389,1742,2019,162,226,121,Active,NTREIS
MLS Listing,Single Family Residential,8666 Fanellanwood Pl,Dallas,75238,539900,3,2.5,Villas-Lk Hlnds 2 Add,2880,3093,2015,36,187,121,Active,NTREIS
